time,body x,body dx,body y,body dy,body theta,body dtheta,axle x,axle dx,axle y,axle dy,axle theta,axle dtheta,axle x,axle dx,axle y,axle dy,axle theta,axle dtheta,powertrain theta,powertrain dtheta
0.37777777777778,4.0029149602204,27.630326964018,0.41736313193012,0.098263403307426,-0.037575720587937,-0.39309358568691,0,0,0.20003056910021,0.58341452527809,1.9399186951074,31.169543186168,0,0,0.084689968475929,-0.54135803132655,2.2390701613007,27.600419016243,9.6995934755372,155.84771593084
0.39444444444444,4.4610783998604,27.349955605223,0.41938405686515,0.14300906207167,-0.043923850672363,-0.36673577919384,0,0,0.20911431881636,0.50649063842732,2.4987898184649,35.91376337515,0,0,0.075511393506267,-0.5538160715498,2.7108242790584,28.949015384173,12.493949092324,179.56881687575
0.41666666666667,5.0647220621336,26.978087410048,0.42314775330951,0.19459878843415,-0.051562068048382,-0.3182882816138,0,0,0.21946051118635,0.42848993273785,3.3687160958447,42.418649217358,0,0,0.063759129769672,-0.51673850213918,3.3704617758376,30.341285214618,16.843580479224,212.09324608679
0.43888888888889,5.7272235904579,29.625225754791,0.4279771540674,0.23897151994047,-0.057968857784611,-0.25722497199491,0,0,0.22803034725755,0.33552925125956,4.3850316182947,49.067409287197,0,0,0.052973692229133,-0.4372468906972,4.0564332387227,31.364329893035,21.925158091474,245.33704643599
0.45555555555556,6.2186315795929,29.34413229214,0.4322147533333,0.26886525440127,-0.061849446012926,-0.2076779405169,0,0,0.23321923819247,0.27213129473358,5.24497688352,54.132450159947,0,0,0.045981962707803,-0.40174223678018,4.5846827747424,31.999628782647,26.2248844176,270.66225079974
0.47777777777778,6.8665970113679,28.97265159049,0.43856511334374,0.30180524951223,-0.065699256280325,-0.13941024518165,0,0,0.2379779923248,0.17807402371343,6.5230168407403,60.891738293046,0,0,0.037994495751333,-0.30958540588434,5.3038282545464,32.732520110413,32.615084203702,304.45869146523
0.5,7.5063119092809,28.602685226787,0.44559869436364,0.32984415249845,-0.068049032121097,-0.072345334598511,0,0,0.24081017707188,0.07187642855103,1.6682249265243,67.649319557013,0,0,0.031770739760573,-0.24333767760439,6.0391198632931,33.437059287121,39.75705116852,338.24659778507
0.51666666666667,7.9807186130321,28.325884640804,0.45124646322796,0.34778718865881,-0.068866731877422,-0.026485867474303,0,0,0.24151707655402,0.026233412556125,2.8375570781151,72.670599360816,0,0,0.02844046275081,-0.17120504879472,6.6014200132408,34.050463144564,45.603711926473,363.35299680408
0.53888888888889,8.6061003436734,27.959191722574,0.45921128014014,0.36795785306006,-0.068818136406,0.029569738087373,0,0,0.24101648758896,-0.068224519058595,4.5262697082218,79.289076190855,0,0,0.025284030067656,-0.094008457170923,1.0845674389623,34.943171879577,54.047275077007,396.44538095427
0.56111111111111,9.2233483589225,27.60577426727,0.46759119876385,0.38666723440647,-0.067639270497667,0.079981539312417,0,0,0.23902289689227,-0.03446846361511,6.360586878707,85.526467220489,0,0,0.023922783398286,-0.038234686946872,1.8732834045102,36.061563589882,63.218860929433,427.63233610245
0.58333333333333,9.8357666646876,27.523925582007,0.47660812245464,0.42311671773184,-0.064294104925516,0.21862159026127,0,0,0.23544799197349,-0.28693231137226,1.9854135998851,85.867729241243,0,0,0.024664502182895,0.13004337979444,2.6901057513122,37.602460995755,72.758921071221,429.33864620622
0.6,10.333559454661,29.732686618664,0.48372842289729,0.43264322065642,-0.060604964050594,0.22245869734358,0,0,0.22974719052085,-0.29164212116513,3.451620495994,90.11215839706,0,0,0.027535922469035,0.18318151681647,3.3302695355742,39.251089445856,80.089955551766,450.5607919853
0.62222222222222,10.991539505623,29.539693342552,0.49362271435441,0.46152579315685,-0.055195761506716,0.28228071731799,0,0,0.22341435836633,-0.33926544243517,5.4903973706981,92.197734214051,0,0,0.032097359207179,0.24408785807205,4.2294133156227,41.766055193,90.283839925286,460.98867107025
0.64444444444444,11.646905888733,29.441663149003,0.50421152954307,0.49034374837618,-0.048091403397998,0.35146304330477,0,0,0.21425292386401,-0.47276010206765,7.5371511766317,91.984546037775,0,0,0.038477429659338,0.34551747346345,5.1911628717286,44.91076892044,100.51760895495,459.92273018888
0.66111111111111,12.13692356166,29.359488568858,0.5125518461211,0.51031004359922,-0.041964735093633,0.38128619470924,0,0,0.20615529678404,-0.50406498316875,2.7853007559169,91.771304288446,0,0,0.044586009322792,0.37783471507499,5.9628065698683,47.735296173756,108.17428338728,458.85652144223
0.68333333333333,12.788057338093,29.240384328247,0.52414778575703,0.5327172103994,-0.033266364860799,0.39653725015191,0,0,0.19429795110184,-0.54221625657892,4.8212021883358,91.453880369311,0,0,0.053330098717887,0.4169867203185,7.0694716790934,51.966612495687,118.35379054937,457.26940184656
0.7,13.274605990514,29.14489749834,0.53316164424825,0.54847224205664,-0.026676593682679,0.39246801574951,0,0,0.18535463957053,-0.54144761607587,6.3432620140193,91.190600236007,0,0,0.060117114483693,0.39623739677222,1.6811508495041,55.446228502854,125.96408967779,455.95300118004
0.72222222222222,13.920801174146,29.011328561696,0.54554478151561,0.56594636250621,-0.018172339443198,0.36965876706742,0,0,0.17341927212385,-0.50704192202248,2.0824202267867,90.814506099063,0,0,0.068851327675265,0.38279112198788,2.9675735727623,60.398954441148,136.07580727753,454.07253049532
0.74444444444444,14.563974065175,28.873735001579,0.55829956384174,0.58102145440695,-0.010333858498866,0.33388276405165,0,0,0.16239090676637,-0.483541757673,4.0960915242538,90.413428798294,0,0,0.076679473964405,0.33755068179716,4.3669630548232,65.573069631424,146.14416376486,452.06714399147
0.76111111111111,15.062020242403,29.777231692543,0.56807473158762,0.59253413149232,-0.0054878353042962,0.25316864009987,0,0,0.15545775102154,-0.36588255721362,5.6224926089264,92.524207383827,0,0,0.081899449914816,0.25785481608635,5.4930990947214,69.539384670925,153.77616918822,462.62103691913
0.77777777777778,15.557162215493,29.648397926248,0.57803760367509,0.60262952947866,-0.0016177830576053,0.21503590899858,0,0,0.14985945819769,-0.31312429372227,7.167943663802,92.754362019333,0,0,0.085461998364804,0.19705365471162,6.6840402284622,73.367957185711,161.5034244626,463.77181009666
0.79444444444444,16.050402631503,29.541768718895,0.58816719314306,0.61304304096147,0.0017126249594691,0.18534765509963,0,0,0.14514512908032,-0.25201172589026,2.4287891058623,92.505479488703,0,0,0.088505199596345,0.15717732227012,1.655913838689,77.232380222233,169.2235782088,462.52739744352
0.81666666666667,16.705364353721,29.40476977698,0.60192586098878,0.62483309348284,0.0054203318210992,0.1479431800185,0,0,0.13986846946557,-0.21637880348022,4.4798993334074,92.090596519818,0,0,0.091433088292671,0.12622005715791,3.4288706776314,82.342856817528,179.47912934653,460.45298259909
0.83333333333333,17.194591251902,29.302791244903,0.61241695662986,0.63394550125731,0.0076526398094138,0.12046951762725,0,0,0.13681398787682,-0.16512418750211,6.0120587247502,91.768978559155,0,0,0.093109325485365,0.075693249132349,4.8332335510374,86.166852387055,187.13992630324,458.84489279577
0.85555555555556,17.844292650696,29.17978095458,0.62661648991723,0.64402455245177,0.0099556882420676,0.091067408244295,0,0,0.13353658460197,-0.11186250156645,8.0466793952201,91.351150507157,0,0,0.094436439240747,0.027476846679336,6.8029954058025,90.709880570954,197.31302965559,456.75575253578
0.87222222222222,18.330367817355,29.152805433094,0.63740667671042,0.65074678081219,0.011540114089347,0.1001851605395,0,0,0.131763840731,-0.1152711763941,3.2843547512324,91.179051349496,0,0,0.094984967859455,0.04364971815478,2.0367071042228,91.115415628711,204.91733297155,455.89525674748
0.89444444444445,18.977902690317,29.125324738503,0.65196639244857,0.66025866001127,0.013887727003711,0.10999588896283,0,0,0.12910381486561,-0.10654512966249,5.3092689202204,91.070429217447,0,0,0.096515089707031,0.081631128768988,4.0610048663018,91.055477046436,215.04190381649,455.35214608723
0.91666666666667,19.624823946791,29.097561517555,0.66675393231476,0.67037531156962,0.016397633827127,0.11485026785237,0,0,0.12647784479444,-0.12702294910873,7.3320462740989,90.980114012938,0,0,0.098385129726215,0.10659729846967,6.0834801982158,90.966356711124,225.15579058588,454.90057006469
0.93888888888889,20.27112659595,29.06965916376,0.68178399723873,0.68245677258617,0.018948862093073,0.11442006479132,0,0,0.12401825725293,-0.10905833874346,3.0696332894179,90.889497641804,0,0,0.10072278930898,0.098731155368804,8.1039471145672,90.875857981694,235.25965219838,454.44748820902
0.95555555555556,20.769419719439,29.830144497145,0.69329803819864,0.69743934731644,0.020171914080409,0.048987146981031,0,0,0.12310522943948,-0.04943427983327,4.6020939361528,92.728694674229,0,0,0.10224861302531,0.031313936231484,3.3618112244168,93.148695946381,242.92195543205,463.64347337114
0.97777777777778,21.431642288149,29.779151122182,0.70896690373541,0.71296712404612,0.021181618112068,0.046389931770235,0,0,0.12291055405639,-0.0048160611930839,6.668320033449,93.062702957728,0,0,0.10289778709323,0.025276581938748,5.4317330482949,93.095526582054,253.25308591853,465.31351478864
0.99444444444445,21.927762690411,29.755676147175,0.72095388367756,0.72595903283761,0.021984905519315,0.049970554988591,0,0,0.1228483829379,0.011847755127501,1.9359172915632,93.021647383387,0,0,0.10361948893911,0.047255497494332,6.9826538778672,93.017066469574,261.006998745,465.10823691693
1.0166666666667,22.588666491475,29.725725385053,0.7372946273302,0.7444320862421,0.02315238711409,0.054727436855226,0,0,0.12283678192294,-0.013090734666158,4.0020906679021,92.932377028169,0,0,0.1045728353408,0.059103822002806,2.7654538888306,92.921553984977,271.33786562669,464.66188514084
1.0388888888889,23.248906032986,29.695810290953,0.75406426553081,0.76506180002202,0.024392308868049,0.056981583020909,0,0,0.12276661741991,-0.0055585834603345,6.066202833584,92.837724434758,0,0,0.10586992095319,0.049849608930497,4.8293211199835,92.827009796366,281.6584264551,464.18862217379
1.0555555555556,23.743648855584,29.673317703893,0.76694134138397,0.78036329650325,0.02535009494539,0.057467543738029,0,0,0.1225367289104,-0.011784618283519,7.6129110106194,92.766954858624,0,0,0.10678494452714,0.069425989967472,6.3758405164342,92.75504149586,289.39196734028,463.83477429312
1.0777777777778,24.402721418658,29.643194857091,0.78453417735841,0.80272100378492,0.026625263829624,0.057263795132065,0,0,0.12243451930953,-0.013294336582342,3.3901486147333,92.671656751543,0,0,0.10804146011847,0.045042311524804,2.1528289100615,92.660450002045,299.69408189675,463.35828375771
1.1,25.06112350626,29.612961823642,0.80262023444156,0.82562062616215,0.027875374678876,0.055162461218257,0,0,0.12219387798318,-0.0014006945634276,5.448457215528,92.575683780972,0,0,0.10931360672375,0.051133382933177,4.2108794103084,92.564723373889,309.98562490072,462.87841890486
1.1166666666667,25.554483257911,29.590204921772,0.81652426985083,0.84259758416889,0.028781761183766,0.053493806974377,0,0,0.1220212103723,-0.018050392656249,6.9907924118819,92.504546301822,0,0,0.11002936620848,0.051457090027378,5.7530305397873,92.492998757531,317.69730088249,462.52273150911
1.1388888888889,26.21961736048,29.897123467366,0.8355798594462,0.87011517346759,0.029424799124139,0.021351050824534,0,0,0.12250006005207,0.030156798104256,2.7773864329501,93.380606757303,0,0,0.11073159933197,0.0012139613557139,7.8265503777133,93.45003721057,328.04619752373,466.90303378652
1.1611111111111,26.883602287905,29.862830162032,0.85518300114667,0.89452537345727,0.029905224383318,0.022242763429618,0,0,0.12308706169318,0.040308524158932,4.8524940737145,93.350998223516,0,0,0.1108429750091,0.0096474579085993,3.618900433626,93.347366755412,338.42173572755,466.75499111758
1.1777777777778,27.38111834647,29.839144636202,0.8702519425652,0.91340871544397,0.030294815900834,0.02454670322463,0,0,0.12362167704352,0.020853591408754,6.4077824976716,93.282774760504,0,0,0.11085424789265,-0.0072589281260053,5.1740830743186,93.274561335825,346.19817784734,466.41387380252
1.2,28.043861272347,29.807701749494,0.89082135042226,0.9382924483558,0.030864161428615,0.02670436123438,0,0,0.12403737733435,0.025431377875142,2.1964816766541,93.186096641495,0,0,0.11097252937463,0.0019382670694593,7.2457625446053,93.177249202858,356.55760027815,465.93048320747
1.2222222222222,28.705904626279,29.776199862821,0.91194218765072,0.96231251134997,0.031486798263905,0.028949929146806,0,0,0.12426179352275,0.0022508155981727,4.2662144836443,93.089634581753,0,0,0.11093670263593,0.012874737632833,3.0321071515997,93.079689320836,366.9062643131,465.44817290876
1.2388888888889,29.20197728846,29.752507721037,0.92813706975115,0.9809449129775,0.031979569897142,0.03037766564015,0,0,0.12445645260097,0.0067028288434401,5.8170927486973,93.016030613243,0,0,0.11100097911215,-0.0050813107226792,4.582829716134,93.007286259499,374.66065563836,465.08015306622
1.2611111111111,29.862792949858,29.720888224343,0.95019206737247,1.0041464376983,0.032673507880089,0.031651671453368,0,0,0.12438379481859,0.0075585225623203,7.883038645094,92.918491921528,0,0,0.1109798312145,0.0051382604394605,6.6485644612749,92.908687797124,384.99038512035,464.59245960764
1.2833333333333,30.522904888236,29.689186320092,0.97276830489568,1.027047370445,0.033395127761488,0.033255753531859,0,0,0.12435194971792,-0.014108647702939,3.6636168169138,92.820650649735,0,0,0.11084423034023,-0.003027418941932,2.4289389535982,92.811046322916,395.30920251534,464.10325324867
1.3,31.017526352806,29.665374126305,0.99002653505076,1.0441188109366,0.033949538631706,0.033447551779609,0,0,0.12419793336068,7.1460487672724e-05,5.2100093522192,92.746176968638,0,0,0.11089282435583,-0.0033724536606802,3.9751674446366,92.736970945903,403.04116519187,463.73088484319
1.3222222222222,31.682864706643,29.909114036493,1.0135334051824,1.0687779406826,0.034295022657479,0.010838854967578,0,0,0.12446238740704,0.0093678454679921,7.2824683848612,93.444042300977,0,0,0.11043593087704,-0.020324646309611,6.0503928661871,93.496091364605,413.40346035508,467.22021150488
1.3444444444444,32.347112481503,29.874218690817,1.0375377432694,1.0912844222403,0.03457450907537,0.015153059771352,0,0,0.12494801251275,0.01399068618056,3.0755252619181,93.397018901849,0,0,0.1097889122858,-0.03773385788394,8.1269650429111,93.394199138052,423.78467127626,466.98509450925
1.3611111111111,32.844811780826,29.849727093346,1.0558567468898,1.1071821566335,0.03485907360783,0.018725072673111,0,0,0.12506436801882,0.017921621064378,4.6315575882811,93.325438932082,0,0,0.10936994774733,-0.017465256998304,3.3997087105852,93.317567972547,431.56483290808,466.62719466041
1.3833333333333,33.507777084531,29.817162035446,1.0807022455984,1.1282592774087,0.03533585876863,0.024156789131471,0,0,0.12526271690741,-0.0052265784138503,6.7043487185001,93.226029507947,0,0,0.10879846288681,-0.021603012741868,5.4723302674216,93.217767198148,441.92878855917,466.13014753974
1.4055555555556,34.170018807584,29.784571404534,1.106005255708,1.1491276252505,0.03591589788424,0.02827551226201,0,0,0.1252344134363,-0.0017713209830103,2.4917293231045,93.124792459793,0,0,0.10851484296482,-0.018580812136915,7.5427084097972,93.117067816695,452.28161811809,465.62396229897
1.4222222222222,34.666224548511,29.760119423376,1.125278338279,1.1635366642852,0.036413830008649,0.031184466205175,0,0,0.12503660708177,-0.019161476361725,4.0431843688639,93.049540167378,0,0,0.10822891245275,0.0004602985902329,2.8108390772853,93.040395842719,460.03889334689,465.24770083689
1.4388888888889,35.16202243273,29.735614060346,1.1447974100311,1.1787059387014,0.036951292638425,0.033510929758235,0,0,0.12490264957479,-0.0097230453757174,5.5933687561999,92.972743406361,0,0,0.10814552347262,-0.011769469778537,4.3608780453942,92.964746576208,467.78981528357,464.8637170318
1.4611111111111,35.822450788197,29.702929965464,1.1711969495362,1.1972925259261,0.037727861214452,0.035829442381097,0,0,0.12445475155055,-0.010744084948549,7.658307360365,92.871152820018,0,0,0.10799070262984,0.003632075201142,6.4256205396373,92.861702594113,478.1145083044,464.35576410009
1.4777777777778,36.317294867933,29.678355647101,1.1912741567388,1.2116498393148,0.038339167002887,0.037518687361761,0,0,0.12425061261089,-0.020626299637868,2.9223295915964,92.794249288657,0,0,0.10792486273393,-0.010406220349046,1.6894990651996,92.785728453133,485.85054599645,463.97124644328
1.5,36.976449908669,29.645575292156,1.2183970026333,1.2298121459207,0.039185433905031,0.03839175395276,0,0,0.12374427357614,-0.0097609419146339,4.9832861026133,92.691144220909,0,0,0.10794195701528,0.0019928417695414,3.750248946383,92.682182802922,496.15532855154,463.45572110454
1.5222222222222,37.634875399264,29.612724128663,1.2459255479982,1.2473535654604,0.040050097512718,0.039125797134542,0,0,0.12326803803538,-0.031377751060336,7.041949561788,92.588602613656,0,0,0.1078742467099,0.01212148622944,5.8087156557222,92.578882106364,506.44864584741,462.94301306828
1.5388888888889,38.128215155689,29.588029944641,1.2668287819278,1.2610770095222,0.040698133756065,0.038876376653312,0,0,0.12296639799355,-0.015660292114073,2.3012540382951,92.51024559974,0,0,0.10799476939121,-0.00047843224125508,7.3510490662111,92.501753328164,514.16109476584,462.5512279987
1.5611111111111,38.785360808887,29.55507222088,1.2950406064593,1.2779726153872,0.041559503156741,0.038155621382952,0,0,0.12242560565042,-0.016474649412844,4.3558955860968,92.407006552237,0,0,0.10802009354023,0.011967527992961,3.1223012727382,92.397100262146,524.43430250485,462.03503276118
1.5833333333333,39.450377849156,29.888827980152,1.3237423336063,1.3009145483682,0.041861392861587,0.0067180178290135,0,0,0.12289509859822,0.018010434688122,6.4247297185181,93.358418976611,0,0,0.10771506733225,-0.037769330513941,5.1949065070553,93.43354560658,534.77847316696,466.79209488306
1.6,39.948421336894,29.882772163498,1.3455285041609,1.3134551929559,0.042044702993261,0.01801872372698,0,0,0.12307436237711,0.025678868770279,1.7026324769554,93.828904008174,0,0,0.10736467886344,-0.014760899012341,6.7517155036996,93.398010913078,542.58391349504,469.14452004087
1.6222222222222,40.61263280292,29.896972138859,1.3749080704007,1.330533069106,0.042717858882088,0.042122172247449,0,0,0.12328129446334,-0.011952536911614,3.7892036868623,93.941386334773,0,0,0.10726157399592,0.025598394834913,2.5442646290244,93.428210961166,553.01676954458,469.70693167387
1.6444444444444,41.277188435767,29.91300507307,1.4046838701945,1.3493843770471,0.04388204523255,0.062223139382796,0,0,0.12300591911886,-0.026113165183041,5.8774245940051,93.998356400944,0,0,0.10805385026794,0.040428880569596,4.6209809227744,93.476657723662,563.45787408029,469.99178200472
1.6611111111111,41.775837054393,29.92484113829,1.4272880694092,1.3633172925894,0.045022426863648,0.073850909374622,0,0,0.12233510138643,-0.040083728894753,7.4444430045434,94.04254164598,0,0,0.10899148583469,0.075221453418875,6.1792092396073,93.510529947432,571.29296613298,470.2127082299
1.6833333333333,42.441010449997,29.940622087824,1.4578106255178,1.383392210785,0.046804516778721,0.085826741693559,0,0,0.12132300091207,-0.061363924023074,3.2516439894503,94.095331190356,0,0,0.11062370185323,0.076075127859132,8.2577403088509,93.556313251485,581.74489759341,470.47665595178
1.7055555555556,43.106531040834,29.956240326714,1.4887787679268,1.4041914261841,0.048791580637532,0.09248498815974,0,0,0.11993480643956,-0.060428738478221,5.3432328735443,94.145045236374,0,0,0.11268985225419,0.09190316066574,4.0540405469559,93.599745454495,592.20284201388,470.72522618187
1.7277777777778,43.772395333457,29.971575670334,1.5202118893476,1.4248654369446,0.05088703170377,0.095054187294234,0,0,0.11830787199144,-0.070757537356598,7.4359498402553,94.198409830471,0,0,0.11481030650494,0.10660953073084,6.1344742873461,93.636800519678,602.66642684744,470.99204915235
1.7444444444444,44.27201712823,29.983045190028,1.5440988410533,1.4414302806197,0.052471499148743,0.094878323843315,0,0,0.11719916891844,-0.072254414914382,2.7229970577577,94.231667975749,0,0,0.11646687162802,0.089694548710705,7.6954009135711,93.669670731232,610.51758947085,471.15833987874
1.7666666666667,44.938472546953,29.998069130031,1.5763655706199,1.4630129649714,0.054546897953351,0.09128426072538,0,0,0.11553326301807,-0.060361766153719,4.8175942635917,94.278142406222,0,0,0.11862661553518,0.095835970719868,3.494214711663,93.709049554715,620.99057550002,471.39071203111
1.7833333333333,45.438561220456,30.010785059256,1.6008889504619,1.4794881740721,0.056036575268322,0.08733876905585,0,0,0.11444337675513,-0.071588606329052,6.389219030017,94.31711545112,0,0,0.12006426624199,0.078291590932388,5.0563824865095,93.743999447923,628.84869933215,471.5855772556
1.8055555555556,46.105629554707,30.025464180621,1.634010259316,1.5017887824855,0.057893799081619,0.079785574494102,0,0,0.11302672819202,-0.0534954690371,2.2024618757542,94.358362159877,0,0,0.12196141547424,0.073592865295338,7.1400403643712,93.78488975843,639.33084009673,471.79181079939
1.8277777777778,46.773021321539,30.039822560812,1.6676240109831,1.523447968376,0.059575532138775,0.071007442268252,0,0,0.11171851421959,-0.049330936908111,4.2998292652018,94.403566717764,0,0,0.123490149784,0.071000418195037,2.9413971135918,93.821752629423,649.81767704397,472.01783358882
1.8444444444444,47.273774906636,30.050593003354,1.6931574406196,1.5403902515738,0.060702597002223,0.064289525544474,0,0,0.11103171304212,-0.042977766766747,5.8734306144586,94.430990383675,0,0,0.12447579028783,0.044523885263759,4.5053923213423,93.853576243236,657.68568379025,472.15495191837
1.8666666666667,47.941720582879,30.064636397297,1.7276254584632,1.5621009165395,0.062023975448824,0.054488609291034,0,0,0.11011973195919,-0.02284848670635,7.9723803751111,94.470559204651,0,0,0.12552536056611,0.041165523755409,6.591475219796,93.893247261531,668.18043259351,472.35279602326
1.8833333333333,48.442884173799,30.074972413755,1.7537985156341,1.5783364780529,0.062876112696391,0.047810297540441,0,0,0.10968918643247,-0.029820587582229,3.2639441639949,94.501090818992,0,0,0.12601302757887,0.021221116234866,1.8734609957942,93.92441757556,676.05417807383,472.50545409496
1.9055555555556,49.111368630007,30.088693379029,1.7891115527547,1.6001151106842,0.063832237596275,0.038612003373998,0,0,0.10924028092194,-0.0090975623536389,5.3643937650348,94.536891672158,0,0,0.12657682442295,0.012152215113506,3.9611210229233,93.965361682718,686.55642607903,472.68445836079
1.9222222222222,49.612929931767,30.098689614094,1.815910871639,1.6156561763399,0.064425986907247,0.032580148632945,0,0,0.10901644880991,-0.017414451379757,6.9402751506638,94.569211325123,0,0,0.12667255051449,0.013151743971412,5.5274735665817,93.993714374326,694.43583300718,472.84605662562
1.9444444444444,50.281937543726,30.111990309698,1.8520539919411,1.6371137399973,0.065062193236467,0.025233524310956,0,0,0.10899057810848,0.00085982233201311,2.7589966014486,94.603884795754,0,0,0.12673587629682,-0.012618195145038,7.6167446198211,94.037629722472,704.945366797,473.01942397877
1.9611111111111,50.782236887745,30.02825490206,1.8794375371168,1.6503541455282,0.065536216107707,0.027811098579358,0,0,0.10876657558306,0.0067346033173439,4.3332791057123,94.387442913864,0,0,0.12661784012671,0.0068443584416166,2.8973329002996,93.782327999005,712.81677931832,471.93721456932
